UniqueCount	AmbigCount
0	0
6	16
28	0
247	0
78	0
0	0
494	0
1744	0
0	0
213	0
386	65
147	0
96	0
0	0
493	0
21	1
733	0
471	0
223	0
24	26
228	10
0	0
402	0
390	0
337	0
41	0
217	164
0	0
10	0
0	409
4	448
1	439
6	469
2	0
31	0
16	0
190	0
1807	0
60	0
0	875
0	1756
0	767
0	1914
0	2038
0	153
0	176
7	172
0	160
16	133
0	1
0	0
0	160
0	3
0	0
5	208
7	208
478	0
79	106
9	52
1	52
5	187
0	189
0	129
64	1436
1	1434
3	1382
3419	0
0	451
0	439
0	448
0	451
0	450
0	291
0	451
0	450
0	435
0	290
38485	7644
18	0
20	0
0	1
0	1
0	0
0	227
1	302
0	302
0	618
0	274
0	267
0	630
0	270
0	640
10	0
110	0
0	47
4	47
0	0
38	0
38	185
2	42
0	42
1763	0
1260	0
25	151
0	151
0	0
0	0
2	0
0	16
0	16
0	16
0	18
0	16
0	16
0	18
19	0
20	0
69689	0
0	167
2	209
1	201
5649	0
2	0
902	0
6	0
0	1314
12	1314
0	1724
0	1722
207	1734
0	305
0	305
0	305
0	0
0	745
80	745
4	947
154	947
62	0
2	6
0	6
2	0
0	3
0	3
336	0
19	0
6	179
0	179
342	303
1	984
115	984
2	0
453	0
335	0
2	121
0	121
0	0
0	0
0	1243
32	1243
8	754
0	754
144	0
502	0
0	0
1	47
0	51
0	48
1	49
0	50
0	0
348	0
24	0
0	132
14	132
222	0
165	0
2	331
0	352
7	323
0	632
287	0
43	208
0	208
0	218
0	189
2	150
0	188
0	230
0	186
4	214
0	189
1	189
0	177
0	228
0	178
0	1532
0	1445
0	1512
0	1394
3	1368
183	0
0	0
122	0
0	185
0	179
0	185
0	165
0	165
0	191
0	175
0	170
0	186
0	174
0	170
0	0
283	2
172	0
0	11
13	11
102	0
160	0
8	0
240	778
0	778
0	100
86	100
0	0
1006	0
0	0
836	0
310	0
0	0
0	0
0	0
0	0
14	0
0	0
114	559
1	568
0	566
317	6
18	0
350	0
2	0
6786	27794
34	0
1	333
4	333
408	0
0	501
77	501
0	0
5597	0
0	0
90	0
13	0
32	0
2	0
890	0
174	0
365	0
282	0
86	524
0	524
1	428
2	0
0	0
0	256
3	300
3	295
0	0
0	136
0	140
0	136
0	119
9004	0
23	20
3	76
1	76
2	76
16	1391
0	1391
6453	0
256	0
1020	0
2	8014
560	8014
0	249
2	249
2	249
0	0
0	73
7	73
69	0
0	362
0	371
0	362
0	362
0	371
0	370
0	1680
2	1534
3	1485
0	1618
0	784
0	1646
5	1563
0	18
0	18
291	472
0	472
0	0
0	2
0	2
0	2
157	0
0	137
0	137
42	231
11	231
0	58
1	49
2	58
37	589
0	590
825	0
0	259
188	259
0	244
2	146
0	146
0	90
0	99
0	487
40	491
0	876
3	602
0	1008
0	974
2	827
8	853
0	898
0	813
54	0
508	0
0	0
0	89
0	89
3	95
12	95
1	24
0	10
0	23
0	23
0	10
0	25
272	0
0	90
0	93
0	97
0	95
0	98
1363	0
134	0
4	0
86	160
0	160
2	0
0	1251
42	1251
0	45
0	54
0	56
2	0
1	629
0	629
3	169
9	169
2	140
64	0
19	18
3	18
0	0
0	301
0	274
0	183
0	265
948	0
2873	0
1167	0
0	0
2	904
281	908
2	906
3534	0
3	29
0	29
38	0
12	0
175	0
0	0
21	0
0	0
202	0
2	43
0	57
16	57
0	0
10	0
361	0
16	0
152	0
322	0
0	28
0	28
0	28
1405	0
0	367
0	368
22	368
0	0
105	0
0	1563
62	1563
0	0
0	0
50	0
3241	0
0	0
1401	0
0	509
35	509
0	17
0	3
4	3
14	14
10	1
193	0
0	0
610	0
2147	0
0	2
0	2
809	0
0	0
339	0
43	0
125	749
25	749
119	0
0	24
0	24
0	23
0	26
693	0
0	0
0	63
0	64
0	61
0	61
0	64
0	0
189	0
0	0
8	1228
2	1258
0	1275
10	1225
8	0
0	15
