UniqueCount	AmbigCount
0	0
16	32
190	0
187	0
66	0
0	0
1503	0
3004	1
2	0
236	0
443	42
138	0
34	0
3	0
440	0
2	0
525	1
722	0
203	0
36	47
499	8
4	0
1186	0
347	0
747	0
50	0
332	245
0	0
20	0
5	557
6	608
0	596
13	634
20	0
24	0
20	0
292	0
2214	0
24	0
0	889
1	1711
0	786
0	1839
0	2010
0	350
0	360
13	397
0	328
4	301
0	2
0	0
0	135
0	0
0	0
0	147
5	147
976	0
436	632
12	130
0	130
6	264
0	264
12	166
10	196
0	196
0	188
526	0
0	709
0	696
0	708
0	710
0	712
0	556
0	708
0	712
3	693
0	550
29917	7440
20	0
26	0
0	2
0	2
0	0
3	287
6	347
0	347
0	358
0	271
0	264
0	350
4	267
0	356
22	0
320	1
2	87
7	87
2	0
48	0
4	190
17	170
0	170
1330	0
866	0
4	14
1	14
0	0
0	0
0	0
0	31
0	31
0	32
0	31
0	31
0	31
0	32
26	0
8	0
70372	0
6	495
4	575
10	554
5321	0
1	0
5469	1
2	0
2	2776
22	2776
0	1358
2	1349
143	1362
0	212
0	212
1	212
0	0
14	2106
157	2106
10	2445
317	2445
40	0
0	0
0	0
176	0
0	4
0	4
21	0
41	0
6	348
0	348
1310	1444
19	1385
188	1385
78	0
2131	0
701	0
14	301
2	301
0	0
0	0
0	1202
57	1202
15	1089
1	1089
534	0
480	0
2	2
1	77
0	84
0	81
0	83
0	82
4	0
952	0
61	0
0	276
25	276
632	0
1657	0
6	840
0	893
14	828
0	1394
335	0
50	240
0	240
0	306
0	257
1	219
0	256
0	317
0	255
7	300
0	256
0	256
0	252
0	310
0	253
0	3294
0	3154
3	3243
3	3065
6	3051
1263	0
0	0
154	0
0	95
0	89
0	94
0	80
0	80
0	95
0	89
0	81
0	95
0	89
0	81
0	0
1018	10
165	0
0	18
10	18
71	0
189	0
6	0
419	1140
3	1140
0	220
188	220
0	0
1616	0
0	0
1074	0
209	0
0	0
0	0
0	0
0	0
14	0
0	0
75	442
2	490
1	474
652	23
222	0
341	0
14	0
8514	33554
6	0
0	28
0	28
1084	0
0	894
127	894
0	0
6689	0
0	0
499	0
6	0
20	0
8	0
2128	0
1295	0
836	0
309	0
180	1306
0	1306
18	1097
0	0
0	0
0	244
6	281
3	280
2	0
0	95
0	95
0	95
0	75
2540	0
1	30
5	130
6	130
11	130
25	1381
0	1381
5018	0
307	0
1351	0
39	1252
72	1252
0	328
2	328
0	328
0	0
1	22
1	22
134	0
0	662
0	681
0	662
0	662
0	681
0	680
0	1331
1	1206
5	1124
5	1259
1	641
1	1309
5	1209
0	45
3	45
258	620
3	620
0	0
0	4
0	4
0	4
105	1
2	599
1	599
125	1054
56	1054
1	83
0	69
0	83
55	1382
0	1386
1523	0
0	266
421	266
0	254
6	263
3	263
0	73
0	74
0	336
35	337
3	1002
0	740
0	1129
0	1073
4	959
3	976
0	1026
0	915
162	0
886	0
0	0
0	211
2	211
3	119
18	119
0	55
0	16
0	46
0	53
2	16
0	56
917	0
1	128
5	128
0	130
1	123
0	132
2305	0
171	1
2	0
114	208
0	208
13	0
2	1677
70	1677
0	68
1	65
0	78
0	0
0	1113
0	1113
0	6
0	6
2	5
98	0
0	4
0	4
13	0
0	819
0	177
0	129
0	170
627	0
2985	0
1444	0
0	0
14	973
287	976
12	972
1814	0
79	858
2	858
245	0
42	0
510	0
0	0
32	0
0	0
1380	0
2	126
0	144
30	128
2	0
11	0
410	0
0	0
297	0
4	0
0	19
1	19
0	18
680	0
0	503
5	504
32	504
0	0
239	0
0	3009
63	3009
0	0
0	0
62	2
2527	0
0	0
962	0
3	852
63	852
1	102
0	16
0	16
124	86
0	1
991	0
14	0
2540	5
2586	0
0	15
1	15
3193	0
0	0
357	0
24	0
32	394
4	394
108	0
0	91
2	86
2	78
0	94
1141	0
0	0
0	54
0	54
0	54
0	53
0	54
0	0
325	0
0	1
19	1229
6	1274
0	1277
4	1224
89	0
0	236
0	0
19	287
0	287
7729	40196
10	40196
0	0
0	0
48	0
21582	108
261	0
602	0
907	0
423	2386
10	2386
0	0
0	0
0	0
1388	0
402	0
0	188
9	178
1	191
1	387
60	381
0	380
0	305
5	307
0	307
1	305
79	8
0	0
496	327
0	9
0	162
0	165
3	2050
18	2067
1	2067
0	408
2	408
2	408
0	0
0	2
0	2
0	2
0	0
0	2
2	2
0	0
4	1266
