UniqueCount	AmbigCount
0	0
8	41
146	0
353	0
69	0
0	0
1533	0
3262	0
2	0
349	0
545	81
230	0
24	0
8	0
508	0
0	0
493	0
711	0
257	0
19	18
401	6
0	0
1089	0
486	0
804	0
42	0
337	282
0	0
26	0
21	489
9	536
0	534
18	569
17	0
31	0
26	0
291	0
2325	0
17	0
1	942
0	1823
0	809
0	1933
0	2098
0	357
1	370
21	408
0	334
3	307
0	0
0	0
0	55
0	1
0	0
0	120
0	120
957	0
664	813
20	149
3	149
9	267
0	269
3	171
6	276
0	276
0	265
424	0
0	763
0	746
0	761
0	763
0	763
0	579
0	763
0	763
0	741
0	578
35369	8342
34	0
30	0
0	0
0	0
0	0
2	284
4	350
0	351
0	381
0	297
0	301
0	386
1	294
0	382
40	0
433	0
0	113
6	113
0	0
78	0
0	279
16	229
0	229
1461	0
865	0
5	39
0	39
0	0
0	0
2	0
0	32
0	32
0	30
0	32
0	32
0	32
0	30
32	0
6	0
80570	0
4	510
3	638
11	613
6411	0
0	0
3809	0
0	0
0	2719
8	2719
0	1629
6	1631
200	1643
0	276
0	276
0	276
0	0
12	2246
167	2246
37	2636
394	2636
24	0
0	0
0	0
48	0
0	2
0	2
24	0
52	0
14	294
0	294
1299	1428
29	1769
231	1769
62	0
2303	0
735	0
22	364
1	364
0	7
1	7
2	1332
43	1332
27	1172
2	1172
475	0
406	0
0	0
1	75
0	81
0	79
0	80
0	81
6	0
1359	0
80	0
6	424
33	424
773	0
711	0
7	917
1	981
5	895
0	1598
327	0
46	283
0	283
0	391
0	337
0	291
0	338
0	400
1	334
6	370
0	336
0	334
0	332
0	397
0	331
0	3588
0	3411
2	3538
1	3317
3	3300
1113	0
0	0
197	0
0	158
0	145
0	159
0	136
0	136
0	159
0	144
0	136
0	158
0	144
0	136
0	0
1029	8
185	0
0	20
24	20
46	0
242	0
0	0
404	1151
4	1151
0	210
176	210
0	0
1850	0
0	0
1454	0
239	0
0	0
0	0
0	0
0	0
41	0
0	0
73	503
0	567
4	547
582	24
333	0
363	0
8	0
13307	45936
10	0
0	41
6	41
1145	0
2	887
124	887
0	0
8306	0
0	0
618	0
37	0
52	0
10	0
2056	0
1219	0
906	0
270	0
236	1359
0	1359
35	1072
0	0
0	0
2	351
7	418
4	415
1	0
0	49
0	50
0	49
0	43
3309	0
2	28
4	116
0	116
7	116
18	1599
2	1599
6813	0
358	0
1310	0
41	1894
126	1894
0	526
2	526
0	526
0	0
0	43
1	43
172	0
0	604
0	659
0	604
0	604
0	659
0	658
0	1516
2	1402
11	1316
8	1422
2	757
2	1484
6	1414
0	73
3	73
241	589
2	589
0	0
0	5
0	6
1	6
182	0
3	618
0	618
150	1035
64	1035
0	85
1	73
2	85
65	1398
0	1399
1448	0
0	315
368	315
0	292
6	330
1	330
0	108
0	110
0	411
43	414
0	992
0	711
1	1127
0	1062
2	973
2	983
0	998
0	918
158	0
840	0
0	0
0	182
4	182
2	133
16	133
1	44
1	26
1	43
0	42
1	26
0	50
863	0
0	174
5	176
0	183
6	178
0	182
2207	0
154	0
0	0
115	263
0	263
13	0
0	1816
63	1816
1	81
0	71
0	91
0	0
1	1255
0	1255
0	3
1	3
1	1
178	0
2	4
0	4
2	0
0	831
0	179
0	133
0	174
841	0
2643	0
1642	0
0	0
10	1022
301	1024
7	1023
2080	0
82	753
0	753
104	0
36	0
552	0
0	0
32	0
0	0
1083	0
0	160
0	179
20	167
0	0
19	0
502	1
0	0
352	0
7	0
0	4
0	4
0	4
587	0
0	610
4	613
28	613
0	0
