UniqueCount	AmbigCount
0	0
29	24
98	0
361	0
58	0
0	0
1045	0
2176	0
0	0
75	0
623	97
218	0
50	0
10	0
388	0
0	0
430	0
841	0
416	0
19	18
285	8
4	0
586	0
548	0
810	0
45	0
331	263
0	0
18	0
2	292
4	324
0	312
8	334
3	0
111	0
16	0
319	0
2065	0
10	0
0	655
0	1288
0	547
0	1403
0	1496
0	336
0	355
18	397
0	311
6	297
0	2
0	0
0	47
0	0
0	0
2	117
8	117
893	0
451	445
8	106
0	106
6	77
0	77
3	41
12	257
0	257
0	248
1187	0
0	568
0	557
0	567
0	568
0	568
0	416
0	568
0	568
1	552
0	416
15646	3953
169	0
40	0
2	0
0	0
0	0
0	179
2	228
0	230
1	403
0	281
0	270
0	392
1	271
0	402
40	0
373	0
2	188
10	188
0	0
300	0
9	282
17	327
0	327
1457	0
748	0
14	64
0	64
0	0
0	0
0	0
3	49
0	48
0	48
0	48
0	49
0	49
0	48
30	0
38	0
110706	0
7	314
2	386
5	376
10673	0
2	0
1300	0
0	0
0	1239
2	1239
0	2254
6	2236
226	2263
0	288
0	288
0	288
0	0
5	1520
121	1520
13	629
110	629
50	0
0	0
0	0
26	0
0	0
0	0
30	0
48	0
0	135
0	135
636	644
19	1155
196	1155
90	0
3509	0
569	0
28	292
0	292
0	1
7	1
0	1296
56	1296
18	991
1	991
399	0
125	0
0	0
0	77
0	82
0	81
0	77
0	75
14	0
1097	0
100	0
6	449
41	449
614	0
98	0
2	548
0	578
8	514
0	1375
172	0
66	332
2	332
0	372
0	315
1	265
0	314
0	383
1	312
5	358
0	314
0	313
0	305
0	379
0	306
0	3026
0	2839
1	2961
2	2769
3	2774
588	0
0	0
200	0
0	217
0	202
0	216
0	187
0	187
0	217
0	202
0	188
0	217
0	202
0	188
0	0
475	4
207	0
0	26
37	26
127	0
232	0
6	0
521	1280
1	1280
0	244
164	244
0	0
2178	0
0	0
1202	0
115	0
0	0
0	0
0	0
0	0
60	0
0	0
144	750
9	805
1	784
615	43
145	0
343	0
8	0
19183	60413
2	0
0	21
0	21
1046	0
0	601
88	601
0	0
7356	0
2	0
644	0
168	0
149	0
16	0
1334	0
809	0
856	0
228	0
159	1033
2	1033
2	796
2	0
0	0
1	227
3	270
1	269
0	0
0	14
0	14
0	14
0	13
5912	0
0	7
0	144
3	144
2	144
13	1722
0	1722
11700	0
555	0
1212	0
21	3467
234	3467
0	561
6	561
0	561
0	0
1	69
2	69
146	0
0	535
0	571
0	536
0	535
0	572
0	568
0	1449
2	1300
10	1239
9	1388
0	680
4	1433
1	1319
0	72
1	72
174	359
1	359
0	0
0	10
0	10
0	10
183	0
1	177
0	177
49	367
14	367
0	159
1	140
2	159
41	1326
0	1327
1610	0
0	354
425	354
0	331
11	433
0	433
0	165
0	172
0	670
82	671
2	1185
0	860
0	1333
0	1286
2	1158
1	1174
0	1181
0	1123
91	0
809	1
0	0
0	195
4	195
2	129
17	129
0	88
3	31
5	75
0	85
3	31
0	92
669	0
0	152
3	162
0	167
11	160
0	166
1449	0
170	0
0	0
93	160
0	159
21	0
0	1945
73	1945
0	123
0	100
0	140
0	0
2	1641
0	1641
0	2
0	2
0	2
161	0
1	7
0	7
2	0
0	783
0	316
0	224
0	300
686	0
2055	0
1944	0
0	0
1	958
234	959
5	959
2455	0
7	53
0	53
10	0
10	0
356	0
0	0
28	0
0	0
559	0
2	198
0	230
45	219
0	0
16	0
543	1
0	0
692	0
6	0
0	26
0	26
0	26
337	0
0	445
1	446
25	446
0	0
115	0
1	1885
59	1885
0	0
0	0
60	1
3819	0
2	0
326	0
0	787
46	787
3	48
0	11
1	11
27	38
2	1
1123	0
26	0
197	0
4078	0
0	10
0	10
2207	0
0	0
332	0
6	0
92	433
16	433
142	0
1	80
2	77
2	70
0	86
481	0
0	0
0	55
0	60
0	54
0	56
0	58
0	0
513	0
0	0
16	1463
7	1506
0	1520
8	1463
68	0
0	28
0	0
42	518
0	518
10740	82605
20	82605
0	0
0	0
75	0
14225	89
355	0
712	0
204	0
229	1492
14	1492
0	2
0	2
0	2
402	0
53	1
0	391
17	370
5	402
1	423
75	419
0	411
0	621
1	621
0	620
1	620
102	8
0	0
401	54
0	12
0	498
0	508
0	966
11	972
0	972
0	374
2	376
2	376
0	0
0	0
0	0
0	0
0	0
0	31
3	31
0	0
2	529
0	534
1	521
0	0
4	0
2	426
2	420
0	476
1107	0
1327	0
0	0
0	0
333	0
0	2516
1359	2516
0	0
815	0
857	0
6	0
0	0
1752	0
0	272
0	272
2	276
0	267
0	271
1	669
97	669
2	0
0	50
0	50
151	0
3	3885
23	3997
0	3906
64	4526
2	3917
24	0
2371	0
733	0
194	0
991	0
62	0
0	0
285	0
0	0
57	59
0	0
0	35
218	0
1543	0
333	0
126	1036
2	1036
98	883
30	883
929	0
0	116
0	114
0	116
44	0
362	0
0	0
1954	0
42	0
0	0
0	0
0	21
3	21
8	8
16	5
3	8
507	0
2	0
0	0
7	0
0	708
9	708
46	0
0	425
19	425
0	10
0	2
0	2
289	0
86	0
827	0
0	0
0	0
0	458
4	419
3	445
116	431
2	0
127	0
184	832
1	832
2	127
0	127
0	47
52	728
22	728
8	292
127	292
36	0
46	514
0	514
0	64
0	64
0	64
1023	0
0	48
0	48
0	627
260	894
0	1012
0	824
0	2180
6	2295
1684	0
4	202
0	202
235	0
0	0
0	0
0	499
0	501
0	501
0	501
961	0
0	0
0	0
0	0
0	0
141	0
426	77
42	147
0	105
0	112
0	105
58	712
5	643
0	0
28	0
0	10
0	10
0	0
0	6
0	6
0	0
0	1223
94	1223
1098	0
0	223
0	242
0	237
0	238
0	241
17	32
0	0
0	0
0	0
134	0
933	0
0	0
0	0
2114	0
0	773
278	778
380	0
315	0
0	0
300	0
22	792
0	452
0	824
0	883
0	462
0	638
491	0
0	9
0	9
1	9
389	0
0	302
0	303
0	326
0	327
10	223
0	223
244	0
214	12
0	0
0	0
162	6399
1032	6399
259	0
0	574
111	574
0	0
0	280
4	280
0	707
0	742
4	765
1	768
0	771
0	749
0	0
0	0
6	65
337	0
0	0
2	0
0	528
0	528
0	549
0	549
2	508
22	1457
0	1357
8	1339
0	1458
78	0
0	0
0	0
0	99
6	99
14	676
1	667
0	668
1759	0
334	566
18	0
491	0
27	5068
26	5451
43	5405
115	5232
0	5733
37	4563
51	5156
0	0
345	0
151	253
10	253
3	9
0	7
1	9
0	0
174	0
663	0
3	2169
0	2223
1	2295
1126	0
358	0
164	0
6	3
0	0
602	0
0	2866
9	2836
0	2294
0	83
0	85
0	82
0	88
0	82
0	84
0	86
0	83
158	0
252	0
648	0
10	0
0	846
0	861
0	859
0	848
0	2035
3	2370
0	2373
0	2038
0	1827
0	1812
0	870
0	1613
202	1599
1	1504
0	12
13	12
0	0
237	216
12	67
1	67
0	0
0	0
6087	0
0	0
1444	0
0	0
263	0
0	0
0	45
0	44
0	50
4	755
0	806
1	890
13	801
57	449
2	455
1	463
2	451
0	471
0	447
2	462
135	2228
224	0
0	0
163	0
3630	0
364	0
3	2925
30	2925
13	1104
76	1104
0	450
443	450
10	245
0	245
34	0
19	2
712	0
13	1588
67	1588
8	0
28	13
241	0
255	2
0	71
3	150
4	136
5	129
0	0
546	0
676	235
50	2348
127	2348
338	0
12	0
1603	0
1	769
2	689
0	775
7	769
121	0
1064	326
515	0
2858	0
365	0
0	0
0	0
0	0
0	0
20	0
3	38
0	38
2	601
1	636
15	549
3	627
108	0
434	0
0	0
0	5
212	0
404	0
42	625
0	625
2	0
0	0
0	0
0	0
0	0
0	313
2	313
0	313
400	0
4614	0
0	493
9	493
0	228
1118	2250
26	2250
305	0
423	0
16	0
405	0
0	0
28	0
767	0
1465	0
0	1221
0	1220
0	1238
1	1205
5	1205
21	0
0	0
0	0
0	0
0	440
0	440
3	440
4943	0
77	0
2128	0
0	0
3127	0
283	0
503	0
0	1265
0	1348
0	1178
0	1271
3	1168
2	0
0	0
0	0
0	0
0	0
0	24
4	24
0	254
0	260
157	270
62	242
1	276
1	304
1	213
2	0
369	0
0	1558
91	1558
1	155
9	155
357	0
2	385
0	437
11	391
454	0
6	0
2	179
0	171
0	190
1	0
204	0
2486	0
0	0
51	109
14	0
1821	0
0	0
0	0
517	0
0	730
0	754
35	753
27	0
0	466
0	8
0	0
0	0
0	0
0	20
16	20
593	0
0	0
0	0
0	0
0	0
4	0
0	529
9	529
4	103
2	103
3255	0
20	277
0	251
0	359
3	355
0	0
10	0
0	12
0	12
68	39
0	0
134	0
0	15
0	32
0	34
0	34
0	34
0	0
0	0
0	0
2	4
1	4
2	0
0	0
17	0
474	0
0	0
4	7525
1799	7525
17	0
2825	0
4	214
11	214
0	2958
566	2958
2	1506
253	1577
33	1577
29	0
24	431
0	432
1	415
0	0
1	110
9	110
0	0
394	0
47	0
0	0
0	0
0	0
0	0
348	1835
3	1835
0	14
0	14
0	13
5	918
4	1038
0	1001
140	1035
1461	0
158	0
0	0
0	0
0	1
0	1
286	0
0	573
0	570
0	573
2	147
10	147
0	0
0	0
0	118
8	0
0	1775
0	2068
42	1953
4	1891
0	478
0	488
5	424
313	0
2	24
0	29
0	30
13	0
2	0
24	0
3	2
1	451
32	451
890	220
1437	0
18	0
0	6
0	6
3633	2
1133	0
129	0
91	439
0	314
1	348
4194	0
0	0
27	841
19	802
121	841
1089	308
754	0
0	46
0	40
0	23
105	0
470	0
1283	0
0	43
0	36
0	41
0	45
0	43
0	40
0	47
0	50
0	34
0	38
0	42
0	33
0	40
0	48
0	43
0	46
0	39
0	46
0	53
4	54
0	54
2	0
4	0
295	2
960	0
3	0
0	0
10	0
0	204
865	129
14	0
0	2329
5	2159
13	1981
16	2393
30	2558
44	584
58	585
17	585
0	459
6	459
2	459
6	458
0	141
10	141
2	0
154	2252
2	2218
11	2233
321	2806
55	2806
0	0
0	222
1433	0
2	0
14	0
0	0
40	5
0	142
0	142
2	582
5	554
65	583
42	0
10	0
0	0
437	0
0	0
0	0
153	0
334	0
2806	0
0	0
0	0
630	0
5	5
0	5
0	0
1	6431
235	6431
615	0
1	4
69	4810
2	9865
0	9834
3	10535
389	0
1	22613
1710	22613
1443	0
810	0
887	0
14	10693
0	10154
265	11826
1	235
15	648
788	0
23	3515
2355	3515
0	0
0	0
0	403
0	406
4	406
14	405
2	0
10	492
60	492
36	0
2	158
0	149
0	149
0	142
2	0
9603	0
0	94
126	95
8	854
4	874
45	874
2	1425
52	1425
130	163
22	11
4	179
0	179
0	179
1	179
0	472
78	472
2	0
317	0
0	166
6	166
0	52
0	52
1015	0
0	721
14	727
3	663
0	741
4747	0
1121	0
4	182
31	182
770	0
171	10
630	316
0	0
0	0
0	0
2070	0
0	4
