UniqueCount	AmbigCount
0	0
10	40
88	0
321	0
52	0
0	0
915	0
1769	0
0	0
58	0
556	72
192	0
135	0
6	0
294	0
0	1
335	0
684	0
339	0
41	15
224	3
6	0
429	0
528	0
757	0
69	0
263	164
0	0
14	0
3	313
5	341
0	329
2	353
7	0
82	0
6	0
335	0
2293	0
1	0
0	367
0	748
0	314
0	801
0	859
0	238
0	236
12	270
0	211
2	197
0	0
0	0
0	47
0	0
0	0
2	107
7	107
821	0
597	402
13	93
5	93
1	34
0	34
3	21
10	243
0	243
0	235
1411	0
0	553
0	544
0	552
0	553
0	553
0	395
0	549
0	555
6	540
0	392
12902	3277
103	0
40	0
0	0
0	0
0	0
1	137
5	158
0	158
0	323
0	239
0	237
0	322
0	236
0	325
32	0
567	0
5	123
6	123
0	0
354	0
0	168
14	220
0	220
1170	0
715	0
5	71
1	71
0	0
0	0
2	0
0	22
0	22
0	20
0	22
0	22
0	22
0	20
35	0
40	0
81677	0
0	257
1	299
6	287
8347	0
20	0
898	0
0	0
0	980
7	980
1	2314
2	2285
216	2325
0	194
1	194
0	194
0	0
6	1414
109	1414
10	382
96	382
36	0
0	0
0	0
22	0
0	0
0	0
42	0
38	0
3	116
0	116
634	451
13	1022
159	1022
113	0
3386	0
429	0
13	232
0	232
0	5
6	5
0	1016
28	1016
8	707
0	707
302	0
80	0
0	0
2	75
0	78
0	76
0	77
0	77
6	0
915	0
149	1
1	299
44	299
474	0
158	0
1	463
0	486
5	450
0	1233
202	0
59	335
0	335
0	185
0	150
2	121
0	150
0	188
0	150
8	179
0	150
0	150
0	149
0	186
0	149
0	2598
0	2481
2	2544
3	2437
4	2332
410	0
0	0
140	0
0	158
0	143
0	158
0	134
0	134
0	158
0	143
0	134
0	158
0	143
0	134
0	0
543	5
179	0
1	20
20	20
193	0
186	0
6	0
515	1280
1	1280
0	212
191	212
0	0
1703	0
0	0
894	0
132	0
0	0
0	0
0	0
0	0
50	0
0	0
85	557
0	600
1	581
632	32
40	0
261	0
20	0
14401	38251
0	0
0	16
2	16
1006	0
0	644
76	644
0	0
4269	0
0	0
563	0
113	0
88	0
10	0
1104	0
677	0
789	0
246	0
123	826
0	826
7	650
0	0
0	0
0	142
3	157
1	152
3	0
0	67
0	67
0	67
0	53
5166	0
2	4
0	89
3	89
4	89
8	1545
0	1545
9684	0
638	0
996	0
13	2693
163	2693
0	291
2	291
0	291
0	0
0	29
5	29
102	0
0	428
0	448
0	428
0	428
0	448
0	447
0	1345
0	1220
9	1119
1	1299
0	549
0	1332
3	1211
0	32
0	32
177	308
0	308
0	0
0	8
0	8
4	8
159	2
0	177
0	177
45	339
23	339
1	164
3	131
7	164
64	1138
2	1138
1351	0
0	367
330	367
0	353
11	260
0	260
0	139
0	146
0	746
75	749
0	941
0	626
0	1080
0	1045
7	894
1	906
0	968
0	871
94	0
978	2
0	0
0	164
5	164
2	129
26	129
0	78
2	27
0	64
1	76
2	27
0	81
591	0
0	110
2	114
0	118
11	114
0	118
1220	0
161	1
0	0
87	147
0	147
14	0
0	1755
33	1755
0	85
1	73
0	101
2	0
1	1339
0	1339
0	3
0	3
0	3
140	0
1	16
0	16
10	0
0	600
0	310
0	210
1	300
533	0
1755	0
1578	0
0	0
2	791
260	792
4	790
2442	0
2	92
0	92
24	0
10	0
294	0
0	0
41	0
0	0
538	0
2	223
0	246
25	225
0	0
6	0
478	1
0	0
447	0
4	0
0	26
0	26
0	26
352	0
0	332
1	336
10	336
0	0
88	0
0	1802
31	1802
0	0
0	0
46	1
3913	0
0	0
325	0
0	779
33	779
1	80
0	24
0	24
41	56
2	0
856	0
32	0
223	1
3567	0
0	15
1	15
1962	0
0	0
287	0
18	0
77	369
7	369
137	0
5	86
2	77
0	70
0	86
450	0
0	0
0	64
0	66
0	64
0	66
0	62
0	0
461	0
0	6
11	1154
3	1195
0	1199
7	1146
40	0
0	18
0	1
28	379
1	379
8898	75800
22	75800
0	2
0	2
104	0
13893	59
294	0
540	0
321	0
150	1018
4	1018
0	0
0	0
0	0
402	0
44	0
0	261
17	247
7	269
0	435
87	426
2	416
0	643
0	648
0	644
2	639
108	9
0	0
322	64
2	8
0	349
0	360
2	918
8	920
0	920
0	301
0	302
0	302
5	0
0	0
0	0
0	0
0	0
0	16
0	16
0	0
0	282
0	285
0	272
0	0
0	0
11	442
0	438
0	499
743	0
1509	0
0	0
0	0
329	0
2	2379
1229	2379
0	0
599	0
867	0
6	0
0	0
1416	0
0	313
0	313
3	319
0	310
0	316
1	414
60	414
0	0
0	30
0	30
134	0
5	2344
10	2402
0	2358
31	2955
1	2362
14	0
1491	0
595	0
149	0
1046	0
92	0
0	0
204	2
0	0
36	46
0	0
0	37
208	0
1387	0
294	0
119	819
1	819
91	728
32	727
800	0
0	102
0	101
0	102
18	0
296	0
0	0
1989	0
65	0
0	0
0	0
0	49
8	49
7	5
34	5
2	4
456	0
0	0
0	0
10	0
1	642
9	642
50	0
0	344
11	344
2	36
0	10
0	10
465	0
60	0
644	0
0	0
0	0
0	360
7	332
2	353
74	461
2	0
118	0
159	710
1	710
0	75
1	75
0	46
27	545
11	545
5	205
117	205
22	0
47	445
0	445
2	42
0	42
0	42
752	0
0	36
0	36
0	437
144	627
0	709
0	597
0	1782
2	1886
1578	0
1	199
0	199
176	0
9	7
0	0
0	394
0	401
0	403
0	403
721	0
0	0
0	0
0	0
0	0
113	0
282	56
47	183
0	95
0	97
1	94
60	565
4	483
0	0
17	0
0	13
1	13
0	3
0	7
0	7
2	0
0	970
66	970
1160	0
0	196
0	205
0	202
0	202
0	205
23	44
0	2
0	2
0	0
96	0
731	0
8	0
0	0
1761	0
0	650
298	654
302	0
142	0
0	0
240	0
22	705
0	345
0	748
0	819
0	354
0	527
551	0
0	18
1	20
5	20
324	0
0	258
0	260
0	274
0	276
5	177
0	177
158	0
204	19
0	0
0	0
151	4970
831	4970
270	0
0	536
125	536
0	0
0	205
1	205
0	506
0	540
2	556
0	560
0	563
0	544
0	0
0	0
5	33
209	0
0	2
0	0
0	422
0	418
0	431
0	435
2	399
6	495
0	466
4	459
0	495
76	0
4	0
0	0
0	90
7	90
10	668
0	661
0	664
1414	0
231	444
10	0
373	0
10	4233
23	4547
25	4436
82	4249
0	4720
38	3777
37	4211
0	0
818	0
209	237
0	237
0	8
0	5
2	8
0	0
148	0
824	0
7	1780
2	1874
1	1904
890	0
231	0
322	0
3	2
2	0
607	0
0	2235
4	2211
0	1674
0	60
0	61
0	60
0	64
0	59
0	60
0	63
0	60
164	0
249	0
617	0
31	0
0	722
0	725
0	724
0	723
0	1505
0	1765
0	1754
0	1494
0	1456
3	1444
0	610
0	1326
179	1314
0	1227
0	10
10	10
0	0
192	181
23	73
0	73
0	0
0	0
6226	0
0	0
883	0
0	0
210	0
0	0
0	24
0	21
0	28
1	709
0	752
1	834
10	750
50	375
1	379
3	386
3	377
0	392
1	373
0	381
146	1996
196	0
0	0
183	0
2745	0
368	0
2	2337
20	2337
7	870
43	870
0	450
419	450
9	203
4	203
22	0
28	2
783	0
25	1408
61	1408
0	0
11	7
206	0
240	0
0	56
2	116
2	109
8	102
0	0
494	0
529	189
42	2197
130	2197
225	0
2	0
1300	0
0	723
2	645
0	727
6	723
168	0
987	246
439	0
2027	0
343	0
0	0
0	0
3	1
0	0
6	0
5	46
0	46
4	519
0	557
8	476
0	548
110	0
396	0
0	0
0	10
149	0
377	0
60	508
0	508
4	0
0	0
0	0
0	0
0	0
0	208
3	208
1	208
308	0
4345	0
0	368
7	368
0	231
575	946
13	946
237	0
319	0
6	0
338	0
0	0
26	0
607	0
1402	0
0	1042
0	1042
0	1069
7	1054
3	1054
16	0
0	0
0	0
0	0
0	331
0	331
8	331
4348	0
141	0
1853	0
0	0
2753	0
205	0
446	0
0	1062
0	1112
0	997
0	1054
8	965
0	0
8	0
0	0
2	0
0	0
0	25
3	25
0	163
2	169
116	186
48	174
0	211
1	217
5	160
0	0
306	0
0	1343
66	1343
3	173
9	173
348	0
2	408
0	453
12	402
504	0
12	0
1	101
0	109
0	114
0	0
240	0
2248	0
0	0
60	106
48	0
1549	0
0	0
0	0
413	0
0	576
0	586
50	582
12	0
0	410
0	0
0	0
0	2
0	2
0	16
20	16
372	0
0	0
0	0
0	0
0	0
10	0
0	521
11	521
3	88
1	88
1349	0
20	222
0	165
0	275
7	269
0	0
12	0
0	22
0	22
60	44
3	0
102	0
0	15
0	40
0	40
0	46
0	46
0	0
0	0
1	0
0	9
0	9
3	1
2	0
2	0
416	0
0	0
1	7207
1958	7208
10	0
2242	0
2	211
8	211
2	2701
496	2701
3	1123
231	1184
36	1184
505	0
22	431
0	431
0	402
0	0
1	78
6	78
4	0
272	0
23	0
0	0
0	0
0	0
0	0
309	1543
0	1543
0	10
0	10
0	10
0	529
3	601
0	576
102	599
993	0
124	0
0	0
0	0
0	0
0	0
170	0
0	433
0	431
2	435
5	137
7	137
0	0
0	0
0	146
5	0
1	1545
0	1786
40	1708
5	1625
0	385
0	386
3	328
272	0
0	46
5	49
0	53
25	0
26	0
34	0
8	4
2	409
22	409
709	199
1276	0
82	0
0	6
0	6
2946	0
