UniqueCount	AmbigCount
0	0
17	33
118	0
261	0
46	0
0	0
917	0
1998	0
0	0
42	0
606	91
234	0
17	0
8	0
315	0
6	0
387	0
753	0
369	0
16	15
327	2
2	0
474	0
628	0
673	0
37	0
291	264
0	0
20	0
2	348
1	363
0	355
4	368
0	0
22	0
12	0
309	0
2886	0
4	0
0	587
3	1128
0	518
1	1188
0	1293
0	268
0	277
11	304
0	250
4	226
0	1
0	0
0	23
0	0
0	0
0	122
6	122
680	0
435	346
12	85
3	85
2	57
0	57
0	43
7	270
0	270
0	265
1161	0
0	490
0	489
0	489
0	490
0	495
0	374
0	490
0	493
0	476
0	373
19770	5397
167	0
58	0
0	0
0	0
0	0
1	121
0	161
0	162
0	368
0	290
0	281
0	363
2	289
0	372
28	0
193	0
3	172
3	172
0	0
305	0
40	307
14	229
0	229
1363	0
806	0
2	54
0	54
0	0
0	0
0	0
0	25
0	25
0	24
0	26
0	25
0	25
0	25
23	0
38	0
107964	0
4	288
1	353
7	338
7489	0
4	0
1067	0
0	0
0	1037
8	1037
1	2961
0	2963
232	2981
0	236
0	236
0	236
0	0
18	1679
134	1679
17	647
101	647
32	0
0	0
0	0
14	0
0	0
0	0
46	0
43	0
1	138
0	138
611	565
9	1224
138	1224
85	0
3611	0
538	0
26	263
0	263
0	5
1	5
0	1181
35	1181
19	819
0	819
425	0
174	0
0	0
0	56
0	62
0	62
0	62
0	62
12	0
1636	0
153	0
8	314
28	314
568	0
68	0
6	551
0	595
6	524
0	1348
215	0
46	303
0	303
0	305
0	263
0	227
0	263
0	314
0	263
5	300
0	263
0	263
0	257
0	311
0	257
0	2928
0	2755
5	2891
0	2681
1	2614
473	0
0	0
202	0
0	160
0	149
0	159
0	142
0	142
0	163
0	146
0	146
0	160
0	146
0	146
0	0
635	7
161	0
0	12
16	12
116	0
175	0
6	0
505	1455
3	1455
0	148
169	148
0	0
1300	0
0	0
1171	0
119	0
0	0
0	0
0	0
0	0
46	0
0	0
102	630
1	676
2	659
517	28
104	0
289	0
8	0
17829	56460
6	0
0	26
0	26
1291	0
0	614
83	614
0	0
5512	0
0	0
374	0
132	0
107	0
6	0
1485	0
800	0
830	0
290	0
97	812
1	812
6	699
0	0
0	0
0	210
3	237
3	236
0	0
0	8
0	8
0	8
0	7
6561	0
2	3
1	93
0	93
4	93
8	1952
1	1952
7181	0
601	0
1122	0
10	3179
141	3179
0	355
2	355
0	355
0	0
0	45
1	45
168	0
0	474
0	504
0	473
0	473
0	503
0	502
0	1524
1	1401
12	1320
1	1480
1	699
3	1512
11	1405
0	72
0	72
192	310
1	310
0	0
0	6
0	6
0	6
96	0
0	150
0	150
40	269
8	269
0	163
2	136
4	163
54	1158
1	1160
1459	0
0	313
292	313
0	300
7	419
0	419
0	131
0	138
0	707
85	710
0	905
0	638
0	1004
0	952
1	854
0	866
0	894
0	813
72	0
802	0
0	0
0	217
1	217
2	139
21	139
0	75
0	29
1	61
0	74
2	29
0	81
660	0
0	129
2	133
0	135
1	132
0	135
1234	0
152	0
0	0
92	199
0	198
16	0
0	1903
79	1903
0	86
1	92
0	115
2	0
0	1359
